,data_type,garnet_formula
5712,mixed,TmMg2Zr2Ga3O12
5713,mixed,TmMg2Zr2Ga3O12
5714,mixed,TmMg2Zr2Ga3O12
5715,mixed,TmMg2Zr2Ga3O12
5716,mixed,TmMg2Zr2Ga3O12
5717,mixed,TmMg2Zr2Ga3O12
5718,mixed,TmMg2Zr2Ga3O12
5719,mixed,TmMg2Zr2Ga3O12
5720,mixed,CaNa2Ge2Ge3O12
5721,mixed,CaNa2Ge2Ge3O12
5722,mixed,CaNa2Ge2Ge3O12
5723,mixed,CaNa2Ge2Ge3O12
5724,mixed,CaNa2Ge2Ge3O12
5725,mixed,CaNa2Ge2Ge3O12
5726,mixed,CaNa2Ge2Ge3O12
5727,mixed,CaNa2Ge2Ge3O12
5728,mixed,CaNa2Ge2Ge3O12
5729,mixed,CaNa2Ge2Ge3O12
5730,mixed,CaNa2Ge2Ge3O12
5731,mixed,CaNa2Ge2Ge3O12
5732,mixed,CaNa2Ge2Ge3O12
5733,mixed,CaNa2Ge2Ge3O12
5734,mixed,CaNa2Ge2Ge3O12
5735,mixed,CaNa2Ge2Ge3O12
5736,mixed,CaNa2Ge2Ge3O12
5737,mixed,CaNa2Ge2Ge3O12
5738,mixed,CaNa2Ge2Ge3O12
5739,mixed,CaNa2Ge2Ge3O12
5740,mixed,LuNa2Sb2Ga3O12
5741,mixed,LuNa2Sb2Ga3O12
5742,mixed,LuNa2Sb2Ga3O12
5743,mixed,LuNa2Sb2Ga3O12
5744,mixed,LuNa2Sb2Ga3O12
5745,mixed,LuNa2Sb2Ga3O12
5746,mixed,LuNa2Sb2Ga3O12
5747,mixed,LuNa2Sb2Ga3O12
5748,mixed,LuNa2Sb2Ga3O12
5749,mixed,LuNa2Sb2Ga3O12
5750,mixed,LuNa2Sb2Ga3O12
5751,mixed,LuNa2Sb2Ga3O12
5752,mixed,LuNa2Sb2Ga3O12
5753,mixed,LuNa2Sb2Ga3O12
5754,mixed,LuNa2Sb2Ga3O12
5755,mixed,LuNa2Sb2Ga3O12
5756,mixed,LuNa2Sb2Ga3O12
5757,mixed,LuNa2Sb2Ga3O12
5758,mixed,LuNa2Sb2Ga3O12
5759,mixed,LuNa2Sb2Ga3O12
5760,mixed,MgSr2Y2Si3O12
5761,mixed,MgSr2Y2Si3O12
5762,mixed,MgSr2Y2Si3O12
5763,mixed,MgSr2Y2Si3O12
5764,mixed,MgSr2Y2Si3O12
5765,mixed,MgSr2Y2Si3O12
5766,mixed,MgSr2Y2Si3O12
5767,mixed,MgSr2Y2Si3O12
5768,mixed,MgSr2Y2Si3O12
5769,mixed,MgSr2Y2Si3O12
5770,mixed,MgSr2Y2Si3O12
5771,mixed,MgSr2Y2Si3O12
5772,mixed,MgSr2Y2Si3O12
5773,mixed,MgSr2Y2Si3O12
5774,mixed,MgSr2Y2Si3O12
5775,mixed,MgSr2Y2Si3O12
5776,mixed,MgSr2Y2Si3O12
5777,mixed,MgSr2Y2Si3O12
5778,mixed,MgSr2Y2Si3O12
5779,mixed,MgSr2Y2Si3O12
5780,mixed,BiZr2Zn2Ga3O12
5781,mixed,BiZr2Zn2Ga3O12
5782,mixed,BiZr2Zn2Ga3O12
5783,mixed,BiZr2Zn2Ga3O12
5784,mixed,BiZr2Zn2Ga3O12
5785,mixed,BiZr2Zn2Ga3O12
5786,mixed,BiZr2Zn2Ga3O12
5787,mixed,BiZr2Zn2Ga3O12
5788,mixed,BiZr2Zn2Ga3O12
5789,mixed,BiZr2Zn2Ga3O12
5790,mixed,BiZr2Zn2Ga3O12
5791,mixed,BiZr2Zn2Ga3O12
5792,mixed,BiZr2Zn2Ga3O12
5793,mixed,BiZr2Zn2Ga3O12
5794,mixed,BiZr2Zn2Ga3O12
5795,mixed,BiZr2Zn2Ga3O12
5796,mixed,BiZr2Zn2Ga3O12
5797,mixed,BiZr2Zn2Ga3O12
5798,mixed,BiZr2Zn2Ga3O12
5799,mixed,BiZr2Zn2Ga3O12
5800,mixed,MgSr2Sc2Si3O12
5801,mixed,MgSr2Sc2Si3O12
5802,mixed,MgSr2Sc2Si3O12
5803,mixed,MgSr2Sc2Si3O12
5804,mixed,MgSr2Sc2Si3O12
5805,mixed,MgSr2Sc2Si3O12
5806,mixed,MgSr2Sc2Si3O12
5807,mixed,MgSr2Sc2Si3O12
5808,mixed,MgSr2Sc2Si3O12
5809,mixed,MgSr2Sc2Si3O12
5810,mixed,MgSr2Sc2Si3O12
5811,mixed,MgSr2Sc2Si3O12
5812,mixed,MgSr2Sc2Si3O12
5813,mixed,MgSr2Sc2Si3O12
5814,mixed,MgSr2Sc2Si3O12
5815,mixed,MgSr2Sc2Si3O12
5816,mixed,MgSr2Sc2Si3O12
5817,mixed,MgSr2Sc2Si3O12
5818,mixed,MgSr2Sc2Si3O12
5819,mixed,MgSr2Sc2Si3O12
5820,mixed,PrCa2Zr2Al3O12
5821,mixed,PrCa2Zr2Al3O12
5822,mixed,PrCa2Zr2Al3O12
5823,mixed,PrCa2Zr2Al3O12
5824,mixed,PrCa2Zr2Al3O12
5825,mixed,PrCa2Zr2Al3O12
5826,mixed,PrCa2Zr2Al3O12
5827,mixed,PrCa2Zr2Al3O12
5828,mixed,PrCa2Zr2Al3O12
5829,mixed,PrCa2Zr2Al3O12
5830,mixed,PrCa2Zr2Al3O12
5831,mixed,PrCa2Zr2Al3O12
5832,mixed,PrCa2Zr2Al3O12
5833,mixed,PrCa2Zr2Al3O12
5834,mixed,PrCa2Zr2Al3O12
5835,mixed,PrCa2Zr2Al3O12
5836,mixed,PrCa2Zr2Al3O12
5837,mixed,PrCa2Zr2Al3O12
5838,mixed,PrCa2Zr2Al3O12
5839,mixed,PrCa2Zr2Al3O12
5840,mixed,ZrMg2Mg2Si3O12
5841,mixed,ZrMg2Mg2Si3O12
5842,mixed,ZrMg2Mg2Si3O12
5843,mixed,ZrMg2Mg2Si3O12
5844,mixed,ZrMg2Mg2Si3O12
5845,mixed,ZrMg2Mg2Si3O12
5846,mixed,ZrMg2Mg2Si3O12
5847,mixed,ZrMg2Mg2Si3O12
5848,mixed,ZrMg2Mg2Si3O12
5849,mixed,ZrMg2Mg2Si3O12
5850,mixed,ZrMg2Mg2Si3O12
5851,mixed,ZrMg2Mg2Si3O12
5852,mixed,ZrMg2Mg2Si3O12
5853,mixed,ZrMg2Mg2Si3O12
5854,mixed,ZrMg2Mg2Si3O12
5855,mixed,ZrMg2Mg2Si3O12
5856,mixed,ZrMg2Mg2Si3O12
5857,mixed,ZrMg2Mg2Si3O12
5858,mixed,ZrMg2Mg2Si3O12
5859,mixed,ZrMg2Mg2Si3O12
5860,mixed,LuZr2Ta2Li3O12
5861,mixed,LuZr2Ta2Li3O12
5862,mixed,LuZr2Ta2Li3O12
5863,mixed,LuZr2Ta2Li3O12
5864,mixed,LuZr2Ta2Li3O12
5865,mixed,LuZr2Ta2Li3O12
5866,mixed,LuZr2Ta2Li3O12
5867,mixed,LuZr2Ta2Li3O12
5868,mixed,LuZr2Ta2Li3O12
5869,mixed,LuZr2Ta2Li3O12
5870,mixed,LuZr2Ta2Li3O12
5871,mixed,LuZr2Ta2Li3O12
5872,mixed,LuZr2Ta2Li3O12
5873,mixed,LuZr2Ta2Li3O12
5874,mixed,LuZr2Ta2Li3O12
5875,mixed,LuZr2Ta2Li3O12
5876,mixed,LuZr2Ta2Li3O12
5877,mixed,LuZr2Ta2Li3O12
5878,mixed,LuZr2Ta2Li3O12
5879,mixed,LuZr2Ta2Li3O12
5880,mixed,NdNa2Ta2Al3O12
5881,mixed,NdNa2Ta2Al3O12
5882,mixed,NdNa2Ta2Al3O12
5883,mixed,NdNa2Ta2Al3O12
5884,mixed,NdNa2Ta2Al3O12
5885,mixed,NdNa2Ta2Al3O12
5886,mixed,NdNa2Ta2Al3O12
5887,mixed,NdNa2Ta2Al3O12
5888,mixed,NdNa2Ta2Al3O12
5889,mixed,NdNa2Ta2Al3O12
5890,mixed,NdNa2Ta2Al3O12
5891,mixed,NdNa2Ta2Al3O12
5892,mixed,NdNa2Ta2Al3O12
5893,mixed,NdNa2Ta2Al3O12
5894,mixed,NdNa2Ta2Al3O12
5895,mixed,NdNa2Ta2Al3O12
5896,mixed,NdNa2Ta2Al3O12
5897,mixed,NdNa2Ta2Al3O12
5898,mixed,NdNa2Ta2Al3O12
5899,mixed,NdNa2Ta2Al3O12
5900,mixed,ZnSr2Al2Si3O12
5901,mixed,ZnSr2Al2Si3O12
5902,mixed,ZnSr2Al2Si3O12
5903,mixed,ZnSr2Al2Si3O12
5904,mixed,ZnSr2Al2Si3O12
5905,mixed,ZnSr2Al2Si3O12
5906,mixed,ZnSr2Al2Si3O12
5907,mixed,ZnSr2Al2Si3O12
5908,mixed,ZnSr2Al2Si3O12
5909,mixed,ZnSr2Al2Si3O12
5910,mixed,ZnSr2Al2Si3O12
5911,mixed,ZnSr2Al2Si3O12
5912,mixed,ZnSr2Al2Si3O12
5913,mixed,ZnSr2Al2Si3O12
5914,mixed,ZnSr2Al2Si3O12
5915,mixed,ZnSr2Al2Si3O12
5916,mixed,ZnSr2Al2Si3O12
5917,mixed,ZnSr2Al2Si3O12
5918,mixed,ZnSr2Al2Si3O12
5919,mixed,ZnSr2Al2Si3O12
5920,mixed,LuBa2Ge2Al3O12
5921,mixed,LuBa2Ge2Al3O12
5922,mixed,LuBa2Ge2Al3O12
5923,mixed,LuBa2Ge2Al3O12
5924,mixed,LuBa2Ge2Al3O12
5925,mixed,LuBa2Ge2Al3O12
5926,mixed,LuBa2Ge2Al3O12
5927,mixed,LuBa2Ge2Al3O12
5928,mixed,LuBa2Ge2Al3O12
5929,mixed,LuBa2Ge2Al3O12
5930,mixed,LuBa2Ge2Al3O12
5931,mixed,LuBa2Ge2Al3O12
5932,mixed,LuBa2Ge2Al3O12
5933,mixed,LuBa2Ge2Al3O12
5934,mixed,LuBa2Ge2Al3O12
5935,mixed,LuBa2Ge2Al3O12
5936,mixed,LuBa2Ge2Al3O12
5937,mixed,LuBa2Ge2Al3O12
5938,mixed,LuBa2Ge2Al3O12
5939,mixed,LuBa2Ge2Al3O12
5940,mixed,LaZr2Ta2Li3O12
5941,mixed,LaZr2Ta2Li3O12
5942,mixed,LaZr2Ta2Li3O12
5943,mixed,LaZr2Ta2Li3O12
5944,mixed,LaZr2Ta2Li3O12
5945,mixed,LaZr2Ta2Li3O12
5946,mixed,LaZr2Ta2Li3O12
5947,mixed,LaZr2Ta2Li3O12
5948,mixed,LaZr2Ta2Li3O12
5949,mixed,LaZr2Ta2Li3O12
5950,mixed,LaZr2Ta2Li3O12
5951,mixed,LaZr2Ta2Li3O12
5952,mixed,LaZr2Ta2Li3O12
5953,mixed,LaZr2Ta2Li3O12
5954,mixed,LaZr2Ta2Li3O12
5955,mixed,LaZr2Ta2Li3O12
5956,mixed,LaZr2Ta2Li3O12
5957,mixed,LaZr2Ta2Li3O12
5958,mixed,LaZr2Ta2Li3O12
5959,mixed,LaZr2Ta2Li3O12
5960,mixed,PrBa2Zr2Al3O12
5961,mixed,PrBa2Zr2Al3O12
5962,mixed,PrBa2Zr2Al3O12
5963,mixed,PrBa2Zr2Al3O12
5964,mixed,PrBa2Zr2Al3O12
5965,mixed,PrBa2Zr2Al3O12
5966,mixed,PrBa2Zr2Al3O12
5967,mixed,PrBa2Zr2Al3O12
5968,mixed,PrBa2Zr2Al3O12
5969,mixed,PrBa2Zr2Al3O12
5970,mixed,PrBa2Zr2Al3O12
5971,mixed,PrBa2Zr2Al3O12
5972,mixed,PrBa2Zr2Al3O12
5973,mixed,PrBa2Zr2Al3O12
5974,mixed,PrBa2Zr2Al3O12
5975,mixed,PrBa2Zr2Al3O12
5976,mixed,PrBa2Zr2Al3O12
5977,mixed,PrBa2Zr2Al3O12
5978,mixed,PrBa2Zr2Al3O12
5979,mixed,PrBa2Zr2Al3O12
5980,mixed,SmCa2Sn2Ga3O12
5981,mixed,SmCa2Sn2Ga3O12
5982,mixed,SmCa2Sn2Ga3O12
5983,mixed,SmCa2Sn2Ga3O12
5984,mixed,SmCa2Sn2Ga3O12
5985,mixed,SmCa2Sn2Ga3O12
5986,mixed,SmCa2Sn2Ga3O12
5987,mixed,SmCa2Sn2Ga3O12
5988,mixed,SmCa2Sn2Ga3O12
5989,mixed,SmCa2Sn2Ga3O12
5990,mixed,SmCa2Sn2Ga3O12
5991,mixed,SmCa2Sn2Ga3O12
5992,mixed,SmCa2Sn2Ga3O12
5993,mixed,SmCa2Sn2Ga3O12
5994,mixed,SmCa2Sn2Ga3O12
5995,mixed,SmCa2Sn2Ga3O12
5996,mixed,SmCa2Sn2Ga3O12
5997,mixed,SmCa2Sn2Ga3O12
5998,mixed,SmCa2Sn2Ga3O12
5999,mixed,SmCa2Sn2Ga3O12
6000,mixed,LuCa2Ge2Al3O12
6001,mixed,LuCa2Ge2Al3O12
6002,mixed,LuCa2Ge2Al3O12
6003,mixed,LuCa2Ge2Al3O12
6004,mixed,LuCa2Ge2Al3O12
6005,mixed,LuCa2Ge2Al3O12
6006,mixed,LuCa2Ge2Al3O12
6007,mixed,LuCa2Ge2Al3O12
6008,mixed,LuCa2Ge2Al3O12
6009,mixed,LuCa2Ge2Al3O12
6010,mixed,LuCa2Ge2Al3O12
6011,mixed,LuCa2Ge2Al3O12
6012,mixed,LuCa2Ge2Al3O12
6013,mixed,LuCa2Ge2Al3O12
6014,mixed,LuCa2Ge2Al3O12
6015,mixed,LuCa2Ge2Al3O12
6016,mixed,LuCa2Ge2Al3O12
6017,mixed,LuCa2Ge2Al3O12
6018,mixed,LuCa2Ge2Al3O12
6019,mixed,LuCa2Ge2Al3O12
6020,mixed,SmNa2Sb2Al3O12
6021,mixed,SmNa2Sb2Al3O12
6022,mixed,SmNa2Sb2Al3O12
6023,mixed,SmNa2Sb2Al3O12
6024,mixed,SmNa2Sb2Al3O12
6025,mixed,SmNa2Sb2Al3O12
6026,mixed,SmNa2Sb2Al3O12
6027,mixed,SmNa2Sb2Al3O12
6028,mixed,SmNa2Sb2Al3O12
6029,mixed,SmNa2Sb2Al3O12
6030,mixed,SmNa2Sb2Al3O12
6031,mixed,SmNa2Sb2Al3O12
6032,mixed,SmNa2Sb2Al3O12
6033,mixed,SmNa2Sb2Al3O12
6034,mixed,SmNa2Sb2Al3O12
6035,mixed,SmNa2Sb2Al3O12
6036,mixed,SmNa2Sb2Al3O12
6037,mixed,SmNa2Sb2Al3O12
6038,mixed,SmNa2Sb2Al3O12
6039,mixed,SmNa2Sb2Al3O12
6040,mixed,NaCa2Zn2P3O12
6041,mixed,NaCa2Zn2P3O12
6042,mixed,NaCa2Zn2P3O12
6043,mixed,NaCa2Zn2P3O12
6044,mixed,NaCa2Zn2P3O12
6045,mixed,NaCa2Zn2P3O12
6046,mixed,NaCa2Zn2P3O12
6047,mixed,NaCa2Zn2P3O12
6048,mixed,NaCa2Zn2P3O12
6049,mixed,NaCa2Zn2P3O12
6050,mixed,NaCa2Zn2P3O12
6051,mixed,NaCa2Zn2P3O12
6052,mixed,NaCa2Zn2P3O12
6053,mixed,NaCa2Zn2P3O12
6054,mixed,NaCa2Zn2P3O12
6055,mixed,NaCa2Zn2P3O12
6056,mixed,NaCa2Zn2P3O12
6057,mixed,NaCa2Zn2P3O12
6058,mixed,NaCa2Zn2P3O12
6059,mixed,NaCa2Zn2P3O12
6060,mixed,SmZr2Zn2Ga3O12
6061,mixed,SmZr2Zn2Ga3O12
6062,mixed,SmZr2Zn2Ga3O12
6063,mixed,SmZr2Zn2Ga3O12
6064,mixed,SmZr2Zn2Ga3O12
6065,mixed,SmZr2Zn2Ga3O12
6066,mixed,SmZr2Zn2Ga3O12
6067,mixed,SmZr2Zn2Ga3O12
6068,mixed,SmZr2Zn2Ga3O12
6069,mixed,SmZr2Zn2Ga3O12
6070,mixed,SmZr2Zn2Ga3O12
6071,mixed,SmZr2Zn2Ga3O12
6072,mixed,SmZr2Zn2Ga3O12
6073,mixed,SmZr2Zn2Ga3O12
6074,mixed,SmZr2Zn2Ga3O12
6075,mixed,SmZr2Zn2Ga3O12
6076,mixed,SmZr2Zn2Ga3O12
6077,mixed,SmZr2Zn2Ga3O12
6078,mixed,SmZr2Zn2Ga3O12
6079,mixed,SmZr2Zn2Ga3O12
6080,mixed,PrSr2Sn2Ga3O12
6081,mixed,PrSr2Sn2Ga3O12
6082,mixed,PrSr2Sn2Ga3O12
6083,mixed,PrSr2Sn2Ga3O12
6084,mixed,PrSr2Sn2Ga3O12
6085,mixed,PrSr2Sn2Ga3O12
6086,mixed,PrSr2Sn2Ga3O12
6087,mixed,PrSr2Sn2Ga3O12
6088,mixed,PrSr2Sn2Ga3O12
6089,mixed,PrSr2Sn2Ga3O12
6090,mixed,PrSr2Sn2Ga3O12
6091,mixed,PrSr2Sn2Ga3O12
6092,mixed,PrSr2Sn2Ga3O12
6093,mixed,PrSr2Sn2Ga3O12
6094,mixed,PrSr2Sn2Ga3O12
6095,mixed,PrSr2Sn2Ga3O12
6096,mixed,PrSr2Sn2Ga3O12
6097,mixed,PrSr2Sn2Ga3O12
6098,mixed,PrSr2Sn2Ga3O12
6099,mixed,PrSr2Sn2Ga3O12
6100,mixed,LaZr2Zn2Al3O12
6101,mixed,LaZr2Zn2Al3O12
6102,mixed,LaZr2Zn2Al3O12
6103,mixed,LaZr2Zn2Al3O12
6104,mixed,LaZr2Zn2Al3O12
6105,mixed,LaZr2Zn2Al3O12
6106,mixed,LaZr2Zn2Al3O12
6107,mixed,LaZr2Zn2Al3O12
6108,mixed,LaZr2Zn2Al3O12
6109,mixed,LaZr2Zn2Al3O12
6110,mixed,LaZr2Zn2Al3O12
6111,mixed,LaZr2Zn2Al3O12
6112,mixed,LaZr2Zn2Al3O12
6113,mixed,LaZr2Zn2Al3O12
6114,mixed,LaZr2Zn2Al3O12
6115,mixed,LaZr2Zn2Al3O12
6116,mixed,LaZr2Zn2Al3O12
6117,mixed,LaZr2Zn2Al3O12
6118,mixed,LaZr2Zn2Al3O12
6119,mixed,LaZr2Zn2Al3O12
6120,mixed,ZnCa2Al2Ge3O12
6121,mixed,ZnCa2Al2Ge3O12
6122,mixed,ZnCa2Al2Ge3O12
6123,mixed,ZnCa2Al2Ge3O12
6124,mixed,ZnCa2Al2Ge3O12
6125,mixed,ZnCa2Al2Ge3O12
6126,mixed,ZnCa2Al2Ge3O12
6127,mixed,ZnCa2Al2Ge3O12
6128,mixed,ZnCa2Al2Ge3O12
6129,mixed,ZnCa2Al2Ge3O12
6130,mixed,ZnCa2Al2Ge3O12
6131,mixed,ZnCa2Al2Ge3O12
6132,mixed,ZnCa2Al2Ge3O12
6133,mixed,ZnCa2Al2Ge3O12
6134,mixed,ZnCa2Al2Ge3O12
6135,mixed,ZnCa2Al2Ge3O12
6136,mixed,ZnCa2Al2Ge3O12
6137,mixed,ZnCa2Al2Ge3O12
6138,mixed,ZnCa2Al2Ge3O12
6139,mixed,ZnCa2Al2Ge3O12
6140,mixed,TbSr2Sn2Al3O12
6141,mixed,TbSr2Sn2Al3O12
6142,mixed,TbSr2Sn2Al3O12
6143,mixed,TbSr2Sn2Al3O12
6144,mixed,TbSr2Sn2Al3O12
6145,mixed,TbSr2Sn2Al3O12
6146,mixed,TbSr2Sn2Al3O12
6147,mixed,TbSr2Sn2Al3O12
6148,mixed,TbSr2Sn2Al3O12
6149,mixed,TbSr2Sn2Al3O12
6150,mixed,TbSr2Sn2Al3O12
6151,mixed,TbSr2Sn2Al3O12
6152,mixed,TbSr2Sn2Al3O12
6153,mixed,TbSr2Sn2Al3O12
6154,mixed,TbSr2Sn2Al3O12
6155,mixed,TbSr2Sn2Al3O12
6156,mixed,TbSr2Sn2Al3O12
6157,mixed,TbSr2Sn2Al3O12
6158,mixed,TbSr2Sn2Al3O12
6159,mixed,TbSr2Sn2Al3O12
6160,mixed,NdBa2Zr2Ga3O12
6161,mixed,NdBa2Zr2Ga3O12
6162,mixed,NdBa2Zr2Ga3O12
6163,mixed,NdBa2Zr2Ga3O12
6164,mixed,NdBa2Zr2Ga3O12
6165,mixed,NdBa2Zr2Ga3O12
6166,mixed,NdBa2Zr2Ga3O12
6167,mixed,NdBa2Zr2Ga3O12
6168,mixed,NdBa2Zr2Ga3O12
6169,mixed,NdBa2Zr2Ga3O12
6170,mixed,NdBa2Zr2Ga3O12
6171,mixed,NdBa2Zr2Ga3O12
6172,mixed,NdBa2Zr2Ga3O12
6173,mixed,NdBa2Zr2Ga3O12
6174,mixed,NdBa2Zr2Ga3O12
6175,mixed,NdBa2Zr2Ga3O12
6176,mixed,NdBa2Zr2Ga3O12
6177,mixed,NdBa2Zr2Ga3O12
6178,mixed,NdBa2Zr2Ga3O12
6179,mixed,NdBa2Zr2Ga3O12
6180,mixed,NdNa2Nb2Al3O12
6181,mixed,NdNa2Nb2Al3O12
6182,mixed,NdNa2Nb2Al3O12
6183,mixed,NdNa2Nb2Al3O12
6184,mixed,NdNa2Nb2Al3O12
6185,mixed,NdNa2Nb2Al3O12
6186,mixed,NdNa2Nb2Al3O12
6187,mixed,NdNa2Nb2Al3O12
6188,mixed,NdNa2Nb2Al3O12
6189,mixed,NdNa2Nb2Al3O12
6190,mixed,NdNa2Nb2Al3O12
6191,mixed,NdNa2Nb2Al3O12
6192,mixed,NdNa2Nb2Al3O12
6193,mixed,NdNa2Nb2Al3O12
6194,mixed,NdNa2Nb2Al3O12
6195,mixed,NdNa2Nb2Al3O12
6196,mixed,NdNa2Nb2Al3O12
6197,mixed,NdNa2Nb2Al3O12
6198,mixed,NdNa2Nb2Al3O12
6199,mixed,NdNa2Nb2Al3O12
6200,mixed,NdCa2Sn2Ga3O12
6201,mixed,NdCa2Sn2Ga3O12
6202,mixed,NdCa2Sn2Ga3O12
6203,mixed,NdCa2Sn2Ga3O12
6204,mixed,NdCa2Sn2Ga3O12
6205,mixed,NdCa2Sn2Ga3O12
6206,mixed,NdCa2Sn2Ga3O12
6207,mixed,NdCa2Sn2Ga3O12
6208,mixed,NdCa2Sn2Ga3O12
6209,mixed,NdCa2Sn2Ga3O12
6210,mixed,NdCa2Sn2Ga3O12
6211,mixed,NdCa2Sn2Ga3O12
6212,mixed,NdCa2Sn2Ga3O12
6213,mixed,NdCa2Sn2Ga3O12
6214,mixed,NdCa2Sn2Ga3O12
6215,mixed,NdCa2Sn2Ga3O12
6216,mixed,NdCa2Sn2Ga3O12
6217,mixed,NdCa2Sn2Ga3O12
6218,mixed,NdCa2Sn2Ga3O12
6219,mixed,NdCa2Sn2Ga3O12
6220,mixed,SmBa2Zr2Ga3O12
6221,mixed,SmBa2Zr2Ga3O12
6222,mixed,SmBa2Zr2Ga3O12
6223,mixed,SmBa2Zr2Ga3O12
6224,mixed,SmBa2Zr2Ga3O12
6225,mixed,SmBa2Zr2Ga3O12
6226,mixed,SmBa2Zr2Ga3O12
6227,mixed,SmBa2Zr2Ga3O12
6228,mixed,SmBa2Zr2Ga3O12
6229,mixed,SmBa2Zr2Ga3O12
6230,mixed,SmBa2Zr2Ga3O12
6231,mixed,SmBa2Zr2Ga3O12
6232,mixed,SmBa2Zr2Ga3O12
6233,mixed,SmBa2Zr2Ga3O12
6234,mixed,SmBa2Zr2Ga3O12
6235,mixed,SmBa2Zr2Ga3O12
6236,mixed,SmBa2Zr2Ga3O12
6237,mixed,SmBa2Zr2Ga3O12
6238,mixed,SmBa2Zr2Ga3O12
6239,mixed,SmBa2Zr2Ga3O12
6240,mixed,LuBi2Al2Al3O12
6241,mixed,LuBi2Al2Al3O12
6242,mixed,LuBi2Al2Al3O12
6243,mixed,LuBi2Al2Al3O12
6244,mixed,LuBi2Al2Al3O12
6245,mixed,LuBi2Al2Al3O12
6246,mixed,LuBi2Al2Al3O12
6247,mixed,LuBi2Al2Al3O12
6248,mixed,LuBi2Al2Al3O12
6249,mixed,LuBi2Al2Al3O12
6250,mixed,LuBi2Al2Al3O12
6251,mixed,LuBi2Al2Al3O12
6252,mixed,LuBi2Al2Al3O12
6253,mixed,LuBi2Al2Al3O12
6254,mixed,LuBi2Al2Al3O12
6255,mixed,LuBi2Al2Al3O12
6256,mixed,LuBi2Al2Al3O12
6257,mixed,LuBi2Al2Al3O12
6258,mixed,LuBi2Al2Al3O12
6259,mixed,LuBi2Al2Al3O12
6260,mixed,SmCa2Zr2Al3O12
6261,mixed,SmCa2Zr2Al3O12
6262,mixed,SmCa2Zr2Al3O12
6263,mixed,SmCa2Zr2Al3O12
6264,mixed,SmCa2Zr2Al3O12
6265,mixed,SmCa2Zr2Al3O12
6266,mixed,SmCa2Zr2Al3O12
6267,mixed,SmCa2Zr2Al3O12
6268,mixed,SmCa2Zr2Al3O12
6269,mixed,SmCa2Zr2Al3O12
6270,mixed,SmCa2Zr2Al3O12
6271,mixed,SmCa2Zr2Al3O12
6272,mixed,SmCa2Zr2Al3O12
6273,mixed,SmCa2Zr2Al3O12
6274,mixed,SmCa2Zr2Al3O12
6275,mixed,SmCa2Zr2Al3O12
6276,mixed,SmCa2Zr2Al3O12
6277,mixed,SmCa2Zr2Al3O12
6278,mixed,SmCa2Zr2Al3O12
6279,mixed,SmCa2Zr2Al3O12
6280,mixed,ZrNa2Al2Sn3O12
6281,mixed,ZrNa2Al2Sn3O12
6282,mixed,ZrNa2Al2Sn3O12
6283,mixed,ZrNa2Al2Sn3O12
6284,mixed,ZrNa2Al2Sn3O12
6285,mixed,ZrNa2Al2Sn3O12
6286,mixed,ZrNa2Al2Sn3O12
6287,mixed,ZrNa2Al2Sn3O12
6288,mixed,ZrNa2Al2Sn3O12
6289,mixed,ZrNa2Al2Sn3O12
6290,mixed,ZrNa2Al2Sn3O12
6291,mixed,ZrNa2Al2Sn3O12
6292,mixed,ZrNa2Al2Sn3O12
6293,mixed,ZrNa2Al2Sn3O12
6294,mixed,ZrNa2Al2Sn3O12
6295,mixed,ZrNa2Al2Sn3O12
6296,mixed,ZrNa2Al2Sn3O12
6297,mixed,ZrNa2Al2Sn3O12
6298,mixed,ZrNa2Al2Sn3O12
6299,mixed,ZrNa2Al2Sn3O12
6300,mixed,BiY2Y2Al3O12
6301,mixed,BiY2Y2Al3O12
6302,mixed,BiY2Y2Al3O12
6303,mixed,BiY2Y2Al3O12
6304,mixed,BiY2Y2Al3O12
6305,mixed,BiY2Y2Al3O12
6306,mixed,BiY2Y2Al3O12
6307,mixed,BiY2Y2Al3O12
6308,mixed,BiY2Y2Al3O12
6309,mixed,BiY2Y2Al3O12
6310,mixed,BiY2Y2Al3O12
6311,mixed,BiY2Y2Al3O12
6312,mixed,BiY2Y2Al3O12
6313,mixed,BiY2Y2Al3O12
6314,mixed,BiY2Y2Al3O12
6315,mixed,BiY2Y2Al3O12
6316,mixed,BiY2Y2Al3O12
6317,mixed,BiY2Y2Al3O12
6318,mixed,BiY2Y2Al3O12
6319,mixed,BiY2Y2Al3O12
6320,mixed,TbNa2Nb2Al3O12
6321,mixed,TbNa2Nb2Al3O12
6322,mixed,TbNa2Nb2Al3O12
6323,mixed,TbNa2Nb2Al3O12
6324,mixed,TbNa2Nb2Al3O12
6325,mixed,TbNa2Nb2Al3O12
6326,mixed,TbNa2Nb2Al3O12
6327,mixed,TbNa2Nb2Al3O12
6328,mixed,TbNa2Nb2Al3O12
6329,mixed,TbNa2Nb2Al3O12
6330,mixed,TbNa2Nb2Al3O12
6331,mixed,TbNa2Nb2Al3O12
6332,mixed,TbNa2Nb2Al3O12
6333,mixed,TbNa2Nb2Al3O12
6334,mixed,TbNa2Nb2Al3O12
6335,mixed,TbNa2Nb2Al3O12
6336,mixed,TbNa2Nb2Al3O12
6337,mixed,TbNa2Nb2Al3O12
6338,mixed,TbNa2Nb2Al3O12
6339,mixed,TbNa2Nb2Al3O12
6340,mixed,LuSr2Zr2Ga3O12
